Customer_ID,Segment
CUST-31010,One_Time_Buyer
CUST-31011,Regular
CUST-31012,One_Time_Buyer
CUST-31013,Discount_Seeker
CUST-31014,Discount_Seeker
CUST-31015,Discount_Seeker
CUST-31016,Regular
CUST-31017,Regular
CUST-31018,Discount_Seeker
CUST-31019,VIP
CUST-31020,Discount_Seeker
CUST-31021,Regular
CUST-31022,Regular
CUST-31023,Regular
CUST-31024,VIP
CUST-31025,Discount_Seeker
CUST-31026,Regular
CUST-31027,One_Time_Buyer
CUST-31028,Discount_Seeker
CUST-31029,Regular
CUST-31030,Discount_Seeker
CUST-31031,One_Time_Buyer
CUST-31032,Discount_Seeker
CUST-31033,VIP
CUST-31034,One_Time_Buyer
CUST-31035,Discount_Seeker
CUST-31036,Regular
CUST-31037,VIP
CUST-31038,Discount_Seeker
CUST-31039,Regular
CUST-31040,One_Time_Buyer
CUST-31041,Regular
CUST-31042,One_Time_Buyer
CUST-31043,Discount_Seeker
CUST-31044,Regular
CUST-31045,Regular
CUST-31046,Discount_Seeker
CUST-31047,Discount_Seeker
CUST-31048,Discount_Seeker
CUST-31049,Regular
CUST-31050,Regular
CUST-31051,VIP
CUST-31052,Discount_Seeker
CUST-31053,VIP
CUST-31054,Regular
CUST-31055,Discount_Seeker
CUST-31056,One_Time_Buyer
CUST-31057,Regular
CUST-31058,Regular
CUST-31059,Discount_Seeker
CUST-31060,Discount_Seeker
CUST-31061,Regular
CUST-31062,One_Time_Buyer
CUST-31063,One_Time_Buyer
CUST-31064,Regular
CUST-31065,Regular
CUST-31066,Discount_Seeker
CUST-31067,Discount_Seeker
CUST-31068,VIP
CUST-31069,Discount_Seeker
CUST-31070,Discount_Seeker
CUST-31071,Regular
CUST-31072,Discount_Seeker
CUST-31073,One_Time_Buyer
CUST-31074,VIP
CUST-31075,Regular
CUST-31076,Regular
CUST-31077,One_Time_Buyer
CUST-31078,One_Time_Buyer
CUST-31079,Regular
CUST-31080,Discount_Seeker
CUST-31081,Discount_Seeker
CUST-31082,Discount_Seeker
CUST-31083,Regular
CUST-31084,Regular
CUST-31085,Regular
CUST-31086,Discount_Seeker
CUST-31087,VIP
CUST-31088,One_Time_Buyer
CUST-31089,Regular
CUST-31090,Regular
CUST-31091,Discount_Seeker
CUST-31092,Discount_Seeker
CUST-31093,VIP
CUST-31094,Regular
CUST-31095,One_Time_Buyer
CUST-31096,Regular
CUST-31097,Regular
CUST-31098,One_Time_Buyer
CUST-31099,VIP
CUST-31100,Regular
CUST-31101,Regular
CUST-31102,Regular
CUST-31103,Regular
CUST-31104,VIP
CUST-31105,Regular
CUST-31106,VIP
CUST-31107,Discount_Seeker
CUST-31108,Regular
CUST-31109,Regular
CUST-31110,One_Time_Buyer
CUST-31111,Discount_Seeker
CUST-31112,VIP
CUST-31113,One_Time_Buyer
CUST-31114,Regular
CUST-31115,Regular
CUST-31116,Discount_Seeker
CUST-31117,Discount_Seeker
CUST-31118,Regular
CUST-31119,Regular
CUST-31120,Discount_Seeker
CUST-31121,Regular
CUST-31122,One_Time_Buyer
CUST-31123,Regular
CUST-31124,One_Time_Buyer
CUST-31125,Discount_Seeker
CUST-31126,One_Time_Buyer
CUST-31127,Discount_Seeker
CUST-31128,Discount_Seeker
CUST-31129,Regular
CUST-31130,Regular
CUST-31131,Regular
CUST-31132,One_Time_Buyer
CUST-31133,One_Time_Buyer
CUST-31134,Regular
CUST-31135,Regular
CUST-31136,Regular
CUST-31137,Discount_Seeker
CUST-31138,Regular
CUST-31139,Discount_Seeker
CUST-31140,One_Time_Buyer
CUST-31141,Regular
CUST-31142,Regular
CUST-31143,Regular
CUST-31144,Regular
CUST-31145,Regular
CUST-31146,VIP
CUST-31147,One_Time_Buyer
CUST-31148,Regular
CUST-31149,Regular
CUST-31150,One_Time_Buyer
CUST-31151,Discount_Seeker
CUST-31152,Regular
CUST-31153,Discount_Seeker
CUST-31154,Regular
CUST-31155,Discount_Seeker
CUST-31156,Discount_Seeker
CUST-31157,Discount_Seeker
CUST-31158,Regular
CUST-31159,One_Time_Buyer
CUST-31160,VIP
CUST-31161,Regular
CUST-31162,Regular
CUST-31163,VIP
CUST-31164,Regular
CUST-31165,One_Time_Buyer
CUST-31166,One_Time_Buyer
CUST-31167,Regular
CUST-31168,Regular
CUST-31169,Regular
CUST-31170,Regular
CUST-31171,VIP
CUST-31172,One_Time_Buyer
CUST-31173,Regular
CUST-31174,Regular
CUST-31175,VIP
CUST-31176,One_Time_Buyer
CUST-31177,Discount_Seeker
CUST-31178,One_Time_Buyer
CUST-31179,Discount_Seeker
CUST-31180,Regular
CUST-31181,Regular
CUST-31182,Discount_Seeker
CUST-31183,Regular
CUST-31184,Discount_Seeker
CUST-31185,VIP
CUST-31186,VIP
CUST-31187,Discount_Seeker
CUST-31188,Discount_Seeker
CUST-31189,Discount_Seeker
CUST-31190,Regular
CUST-31191,Discount_Seeker
CUST-31192,Regular
CUST-31193,VIP
CUST-31194,Regular
CUST-31195,Regular
CUST-31196,Regular
CUST-31197,Regular
CUST-31198,Regular
CUST-31199,VIP
CUST-31200,VIP
CUST-31201,Regular
CUST-31202,VIP
CUST-31203,Discount_Seeker
CUST-31204,Regular
CUST-31205,Regular
CUST-31206,Regular
CUST-31207,Discount_Seeker
CUST-31208,One_Time_Buyer
CUST-31209,Discount_Seeker
CUST-31210,Discount_Seeker
CUST-31211,Regular
CUST-31212,Discount_Seeker
CUST-31213,Discount_Seeker
CUST-31214,Regular
CUST-31215,Regular
CUST-31216,Regular
CUST-31217,One_Time_Buyer
CUST-31218,Discount_Seeker
CUST-31219,Discount_Seeker
CUST-31220,Regular
CUST-31221,Regular
CUST-31222,Regular
CUST-31223,Regular
CUST-31224,One_Time_Buyer
CUST-31225,Discount_Seeker
CUST-31226,Regular
CUST-31227,One_Time_Buyer
CUST-31228,Regular
CUST-31229,One_Time_Buyer
CUST-31230,Regular
CUST-31231,Regular
CUST-31232,Regular
CUST-31233,Regular
CUST-31234,Regular
CUST-31235,Discount_Seeker
CUST-31236,One_Time_Buyer
CUST-31237,Discount_Seeker
CUST-31238,Regular
CUST-31239,Discount_Seeker
CUST-31240,Regular
CUST-31241,VIP
CUST-31242,Discount_Seeker
CUST-31243,Discount_Seeker
CUST-31244,VIP
CUST-31245,VIP
CUST-31246,One_Time_Buyer
CUST-31247,VIP
CUST-31248,Regular
CUST-31249,Discount_Seeker
CUST-31250,Regular
CUST-31251,Regular
CUST-31252,Regular
CUST-31253,Discount_Seeker
CUST-31254,Discount_Seeker
CUST-31255,Discount_Seeker
CUST-31256,One_Time_Buyer
CUST-31257,Discount_Seeker
CUST-31258,Regular
CUST-31259,Regular
CUST-31260,Discount_Seeker
CUST-31261,Discount_Seeker
CUST-31262,Discount_Seeker
CUST-31263,Discount_Seeker
CUST-31264,VIP
CUST-31265,Regular
CUST-31266,Regular
CUST-31267,Regular
CUST-31268,VIP
CUST-31269,Discount_Seeker
CUST-31270,Discount_Seeker
CUST-31271,Regular
CUST-31272,Regular
CUST-31273,Regular
CUST-31274,Regular
CUST-31275,Discount_Seeker
CUST-31276,Discount_Seeker
CUST-31277,Discount_Seeker
CUST-31278,Discount_Seeker
CUST-31279,Discount_Seeker
CUST-31280,VIP
CUST-31281,Regular
CUST-31282,VIP
CUST-31283,One_Time_Buyer
CUST-31284,Regular
CUST-31285,Regular
CUST-31286,One_Time_Buyer
CUST-31287,One_Time_Buyer
CUST-31288,Discount_Seeker
CUST-31289,VIP
CUST-31290,VIP
CUST-31291,Regular
CUST-31292,Regular
CUST-31293,VIP
CUST-31294,Regular
CUST-31295,One_Time_Buyer
CUST-31296,Regular
CUST-31297,Discount_Seeker
CUST-31298,Discount_Seeker
CUST-31299,Regular
CUST-31300,Discount_Seeker
CUST-31301,Regular
CUST-31302,Regular
CUST-31303,Discount_Seeker
CUST-31304,Regular
CUST-31305,One_Time_Buyer
CUST-31306,Regular
CUST-31307,Discount_Seeker
CUST-31308,Regular
CUST-31309,Regular
CUST-31310,VIP
CUST-31311,Discount_Seeker
CUST-31312,One_Time_Buyer
CUST-31313,One_Time_Buyer
CUST-31314,Regular
CUST-31315,Discount_Seeker
CUST-31316,Discount_Seeker
CUST-31317,Discount_Seeker
CUST-31318,Regular
CUST-31319,Discount_Seeker
CUST-31320,One_Time_Buyer
CUST-31321,Regular
CUST-31322,One_Time_Buyer
CUST-31323,Discount_Seeker
CUST-31324,Regular
CUST-31325,VIP
CUST-31326,Regular
CUST-31327,Discount_Seeker
CUST-31328,One_Time_Buyer
CUST-31329,Regular
CUST-31330,One_Time_Buyer
CUST-31331,One_Time_Buyer
CUST-31332,Regular
CUST-31333,One_Time_Buyer
CUST-31334,One_Time_Buyer
CUST-31335,Discount_Seeker
CUST-31336,Discount_Seeker
CUST-31337,One_Time_Buyer
CUST-31338,Discount_Seeker
CUST-31339,Regular
CUST-31340,One_Time_Buyer
CUST-31341,Discount_Seeker
CUST-31342,Discount_Seeker
CUST-31343,Regular
CUST-31344,Discount_Seeker
CUST-31345,VIP
CUST-31346,One_Time_Buyer
CUST-31347,Regular
CUST-31348,Regular
CUST-31349,Regular
CUST-31350,VIP
CUST-31351,Discount_Seeker
CUST-31352,One_Time_Buyer
CUST-31353,One_Time_Buyer
CUST-31354,Regular
CUST-31355,Regular
CUST-31356,One_Time_Buyer
CUST-31357,One_Time_Buyer
CUST-31358,Regular
CUST-31359,Regular
CUST-31360,Regular
CUST-31361,One_Time_Buyer
CUST-31362,Discount_Seeker
CUST-31363,Regular
CUST-31364,Regular
CUST-31365,One_Time_Buyer
CUST-31366,VIP
CUST-31367,Regular
CUST-31368,Discount_Seeker
CUST-31369,Regular
CUST-31370,VIP
CUST-31371,One_Time_Buyer
CUST-31372,One_Time_Buyer
CUST-31373,One_Time_Buyer
CUST-31374,One_Time_Buyer
CUST-31375,Discount_Seeker
CUST-31376,One_Time_Buyer
CUST-31377,Regular
CUST-31378,Discount_Seeker
CUST-31379,One_Time_Buyer
CUST-31380,Regular
CUST-31381,Regular
CUST-31382,Regular
CUST-31383,Regular
CUST-31384,VIP
CUST-31385,One_Time_Buyer
CUST-31386,One_Time_Buyer
CUST-31387,Regular
CUST-31388,VIP
CUST-31389,VIP
CUST-31390,One_Time_Buyer
CUST-31391,Regular
CUST-31392,Regular
CUST-31393,Regular
CUST-31394,Regular
CUST-31395,Regular
CUST-31396,One_Time_Buyer
CUST-31397,Discount_Seeker
CUST-31398,Discount_Seeker
CUST-31399,Regular
CUST-31400,Discount_Seeker
CUST-31401,Discount_Seeker
CUST-31402,Regular
CUST-31403,Discount_Seeker
CUST-31404,Regular
CUST-31405,One_Time_Buyer
CUST-31406,Regular
CUST-31407,One_Time_Buyer
CUST-31408,VIP
CUST-31409,Discount_Seeker
CUST-31410,Discount_Seeker
CUST-31411,Discount_Seeker
CUST-31412,Regular
CUST-31413,Regular
CUST-31414,Discount_Seeker
CUST-31415,Regular
CUST-31416,Regular
CUST-31417,Discount_Seeker
CUST-31418,Discount_Seeker
CUST-31419,Regular
CUST-31420,Regular
CUST-31421,Regular
CUST-31422,Discount_Seeker
CUST-31423,Discount_Seeker
CUST-31424,One_Time_Buyer
CUST-31425,One_Time_Buyer
CUST-31426,Regular
CUST-31427,VIP
CUST-31428,VIP
CUST-31429,Regular
CUST-31430,One_Time_Buyer
CUST-31431,Discount_Seeker
CUST-31432,Regular
CUST-31433,Regular
CUST-31434,Discount_Seeker
CUST-31435,Discount_Seeker
CUST-31436,Regular
CUST-31437,One_Time_Buyer
CUST-31438,Discount_Seeker
CUST-31439,Regular
CUST-31440,One_Time_Buyer
CUST-31441,VIP
CUST-31442,One_Time_Buyer
CUST-31443,One_Time_Buyer
CUST-31444,Discount_Seeker
CUST-31445,Discount_Seeker
CUST-31446,Regular
CUST-31447,One_Time_Buyer
CUST-31448,Discount_Seeker
CUST-31449,Discount_Seeker
CUST-31450,One_Time_Buyer
CUST-31451,One_Time_Buyer
CUST-31452,One_Time_Buyer
CUST-31453,Regular
CUST-31454,One_Time_Buyer
CUST-31455,Discount_Seeker
CUST-31456,One_Time_Buyer
CUST-31457,Discount_Seeker
CUST-31458,Regular
CUST-31459,Regular
CUST-31460,Discount_Seeker
CUST-31461,Discount_Seeker
CUST-31462,Regular
CUST-31463,Discount_Seeker
CUST-31464,Regular
CUST-31465,One_Time_Buyer
CUST-31466,Regular
CUST-31467,VIP
CUST-31468,Regular
CUST-31469,VIP
CUST-31470,Regular
CUST-31471,Regular
CUST-31472,Regular
CUST-31473,One_Time_Buyer
CUST-31474,One_Time_Buyer
CUST-31475,Regular
CUST-31476,One_Time_Buyer
CUST-31477,VIP
CUST-31478,Discount_Seeker
CUST-31479,Discount_Seeker
CUST-31480,Regular
CUST-31481,Regular
CUST-31482,Regular
CUST-31483,Regular
CUST-31484,Discount_Seeker
CUST-31485,Regular
CUST-31486,Regular
CUST-31487,Regular
CUST-31488,Regular
CUST-31489,Discount_Seeker
CUST-31490,Regular
CUST-31491,One_Time_Buyer
CUST-31492,Regular
CUST-31493,Regular
CUST-31494,Discount_Seeker
CUST-31495,VIP
CUST-31496,Discount_Seeker
CUST-31497,Discount_Seeker
CUST-31498,Regular
CUST-31499,VIP
CUST-31500,Regular
CUST-31501,VIP
CUST-31502,Regular
CUST-31503,Regular
CUST-31504,Regular
CUST-31505,Discount_Seeker
CUST-31506,Discount_Seeker
CUST-31507,Discount_Seeker
CUST-31508,Regular
CUST-31509,Regular
CUST-31510,One_Time_Buyer
CUST-31511,Discount_Seeker
CUST-31512,One_Time_Buyer
CUST-31513,Regular
CUST-31514,Discount_Seeker
CUST-31515,Discount_Seeker
CUST-31516,Regular
CUST-31517,Regular
CUST-31518,Discount_Seeker
CUST-31519,Regular
CUST-31520,Regular
CUST-31521,Discount_Seeker
CUST-31522,One_Time_Buyer
CUST-31523,Regular
CUST-31524,Regular
CUST-31525,Regular
CUST-31526,Discount_Seeker
CUST-31527,Regular
CUST-31528,One_Time_Buyer
CUST-31529,Regular
CUST-31530,Regular
CUST-31531,Discount_Seeker
CUST-31532,One_Time_Buyer
CUST-31533,Regular
CUST-31534,Regular
CUST-31535,One_Time_Buyer
CUST-31536,VIP
CUST-31537,One_Time_Buyer
CUST-31538,Regular
CUST-31539,Discount_Seeker
CUST-31540,Discount_Seeker
CUST-31541,Regular
CUST-31542,One_Time_Buyer
CUST-31543,VIP
CUST-31544,Regular
CUST-31545,Discount_Seeker
CUST-31546,Regular
CUST-31547,Discount_Seeker
CUST-31548,VIP
CUST-31549,Regular
CUST-31550,Regular
CUST-31551,Regular
CUST-31552,Regular
CUST-31553,Discount_Seeker
CUST-31554,One_Time_Buyer
CUST-31555,One_Time_Buyer
CUST-31556,Regular
CUST-31557,Regular
CUST-31558,Regular
CUST-31559,Regular
CUST-31560,Discount_Seeker
CUST-31561,VIP
CUST-31562,Regular
CUST-31563,One_Time_Buyer
CUST-31564,Regular
CUST-31565,Regular
CUST-31566,VIP
CUST-31567,Regular
CUST-31568,One_Time_Buyer
CUST-31569,Regular
CUST-31570,Regular
CUST-31571,VIP
CUST-31572,Regular
CUST-31573,VIP
CUST-31574,One_Time_Buyer
CUST-31575,One_Time_Buyer
CUST-31576,Discount_Seeker
CUST-31577,Regular
CUST-31578,One_Time_Buyer
CUST-31579,Discount_Seeker
CUST-31580,Regular
CUST-31581,Discount_Seeker
CUST-31582,VIP
CUST-31583,Regular
CUST-31584,Discount_Seeker
CUST-31585,Regular
CUST-31586,Discount_Seeker
CUST-31587,Regular
CUST-31588,One_Time_Buyer
CUST-31589,One_Time_Buyer
CUST-31590,One_Time_Buyer
CUST-31591,Regular
CUST-31592,Regular
CUST-31593,Regular
CUST-31594,VIP
CUST-31595,VIP
CUST-31596,Discount_Seeker
CUST-31597,Discount_Seeker
CUST-31598,One_Time_Buyer
CUST-31599,Regular
CUST-31600,Regular
CUST-31601,Regular
CUST-31602,One_Time_Buyer
CUST-31603,Discount_Seeker
CUST-31604,One_Time_Buyer
CUST-31605,One_Time_Buyer
CUST-31606,Discount_Seeker
CUST-31607,Regular
CUST-31608,Regular
CUST-31609,Discount_Seeker
CUST-31610,Regular
CUST-31611,Regular
CUST-31612,One_Time_Buyer
CUST-31613,One_Time_Buyer
CUST-31614,Discount_Seeker
CUST-31615,Discount_Seeker
CUST-31616,Discount_Seeker
CUST-31617,Regular
CUST-31618,VIP
CUST-31619,Discount_Seeker
CUST-31620,Discount_Seeker
CUST-31621,VIP
CUST-31622,One_Time_Buyer
CUST-31623,VIP
CUST-31624,Regular
CUST-31625,Discount_Seeker
CUST-31626,Regular
CUST-31627,VIP
CUST-31628,Regular
CUST-31629,Discount_Seeker
CUST-31630,Regular
CUST-31631,Discount_Seeker
CUST-31632,Discount_Seeker
CUST-31633,VIP
CUST-31634,One_Time_Buyer
CUST-31635,VIP
CUST-31636,One_Time_Buyer
CUST-31637,Discount_Seeker
CUST-31638,One_Time_Buyer
CUST-31639,Regular
CUST-31640,Regular
CUST-31641,Regular
CUST-31642,VIP
CUST-31643,Discount_Seeker
CUST-31644,Regular
CUST-31645,Discount_Seeker
CUST-31646,Regular
CUST-31647,Regular
CUST-31648,Discount_Seeker
CUST-31649,Regular
CUST-31650,Discount_Seeker
CUST-31651,Discount_Seeker
CUST-31652,One_Time_Buyer
CUST-31653,Regular
CUST-31654,Discount_Seeker
CUST-31655,One_Time_Buyer
CUST-31656,Discount_Seeker
CUST-31657,Regular
CUST-31658,Discount_Seeker
CUST-31659,Discount_Seeker
CUST-31660,Discount_Seeker
CUST-31661,VIP
CUST-31662,Regular
CUST-31663,One_Time_Buyer
CUST-31664,Regular
CUST-31665,Discount_Seeker
CUST-31666,Regular
CUST-31667,Discount_Seeker
CUST-31668,VIP
CUST-31669,Regular
CUST-31670,One_Time_Buyer
CUST-31671,One_Time_Buyer
CUST-31672,Discount_Seeker
CUST-31673,Regular
CUST-31674,Discount_Seeker
CUST-31675,Discount_Seeker
CUST-31676,Discount_Seeker
CUST-31677,VIP
CUST-31678,Discount_Seeker
CUST-31679,Discount_Seeker
CUST-31680,One_Time_Buyer
CUST-31681,VIP
CUST-31682,Discount_Seeker
CUST-31683,Discount_Seeker
CUST-31684,Regular
CUST-31685,Regular
CUST-31686,Regular
CUST-31687,Regular
CUST-31688,Regular
CUST-31689,Discount_Seeker
CUST-31690,Discount_Seeker
CUST-31691,Discount_Seeker
CUST-31692,One_Time_Buyer
CUST-31693,Regular
CUST-31694,Regular
CUST-31695,Discount_Seeker
CUST-31696,Regular
CUST-31697,Regular
CUST-31698,Regular
CUST-31699,VIP
CUST-31700,One_Time_Buyer
CUST-31701,Regular
CUST-31702,Regular
CUST-31703,VIP
CUST-31704,Discount_Seeker
CUST-31705,Regular
CUST-31706,Discount_Seeker
CUST-31707,Regular
CUST-31708,Regular
CUST-31709,Discount_Seeker
CUST-31710,Regular
CUST-31711,Regular
CUST-31712,Regular
CUST-31713,One_Time_Buyer
CUST-31714,VIP
CUST-31715,Discount_Seeker
CUST-31716,Regular
CUST-31717,Regular
CUST-31718,Regular
CUST-31719,One_Time_Buyer
CUST-31720,Regular
CUST-31721,VIP
CUST-31722,Regular
CUST-31723,Regular
CUST-31724,Regular
CUST-31725,Discount_Seeker
CUST-31726,VIP
CUST-31727,VIP
CUST-31728,Discount_Seeker
CUST-31729,Regular
CUST-31730,Regular
CUST-31731,Regular
CUST-31732,Discount_Seeker
CUST-31733,Regular
CUST-31734,Regular
CUST-31735,Regular
CUST-31736,Discount_Seeker
CUST-31737,Regular
CUST-31738,Discount_Seeker
CUST-31739,One_Time_Buyer
CUST-31740,Discount_Seeker
CUST-31741,Regular
CUST-31742,Regular
CUST-31743,Regular
CUST-31744,Regular
CUST-31745,Regular
CUST-31746,Discount_Seeker
CUST-31747,Regular
CUST-31748,Regular
CUST-31749,Discount_Seeker
CUST-31750,Discount_Seeker
CUST-31751,VIP
CUST-31752,One_Time_Buyer
CUST-31753,Regular
CUST-31754,Discount_Seeker
CUST-31755,Discount_Seeker
CUST-31756,Discount_Seeker
CUST-31757,Discount_Seeker
CUST-31758,VIP
CUST-31759,Regular
CUST-31760,Discount_Seeker
CUST-31761,Regular
CUST-31762,One_Time_Buyer
CUST-31763,Regular
CUST-31764,Regular
CUST-31765,Regular
CUST-31766,Regular
CUST-31767,Discount_Seeker
CUST-31768,Discount_Seeker
CUST-31769,Discount_Seeker
CUST-31770,One_Time_Buyer
CUST-31771,One_Time_Buyer
CUST-31772,One_Time_Buyer
CUST-31773,VIP
CUST-31774,Discount_Seeker
CUST-31775,Regular
CUST-31776,Regular
CUST-31777,Discount_Seeker
CUST-31778,Regular
CUST-31779,VIP
CUST-31780,Regular
CUST-31781,VIP
CUST-31782,One_Time_Buyer
CUST-31783,VIP
CUST-31784,Regular
CUST-31785,Regular
CUST-31786,Regular
CUST-31787,One_Time_Buyer
CUST-31788,VIP
CUST-31789,Discount_Seeker
CUST-31790,Discount_Seeker
CUST-31791,One_Time_Buyer
CUST-31792,Discount_Seeker
CUST-31793,One_Time_Buyer
CUST-31794,VIP
CUST-31795,Regular
CUST-31796,Regular
CUST-31797,One_Time_Buyer
CUST-31798,Regular
CUST-31799,Regular
CUST-31800,Regular
CUST-31801,VIP
CUST-31802,Regular
CUST-31803,One_Time_Buyer
CUST-31804,Regular
CUST-31805,Discount_Seeker
CUST-31806,Discount_Seeker
CUST-31807,Regular
CUST-31808,Regular
CUST-31809,Regular
CUST-31810,Regular
CUST-31811,Discount_Seeker
CUST-31812,Regular
CUST-31813,VIP
CUST-31814,Discount_Seeker
CUST-31815,One_Time_Buyer
CUST-31816,One_Time_Buyer
CUST-31817,One_Time_Buyer
CUST-31818,Discount_Seeker
CUST-31819,Regular
CUST-31820,Discount_Seeker
CUST-31821,Regular
CUST-31822,Discount_Seeker
CUST-31823,Discount_Seeker
CUST-31824,VIP
CUST-31825,Discount_Seeker
CUST-31826,One_Time_Buyer
CUST-31827,Regular
CUST-31828,One_Time_Buyer
CUST-31829,VIP
CUST-31830,Discount_Seeker
CUST-31831,Regular
CUST-31832,Discount_Seeker
CUST-31833,One_Time_Buyer
CUST-31834,One_Time_Buyer
CUST-31835,Discount_Seeker
CUST-31836,Regular
CUST-31837,One_Time_Buyer
CUST-31838,VIP
CUST-31839,One_Time_Buyer
CUST-31840,Regular
CUST-31841,VIP
CUST-31842,Discount_Seeker
CUST-31843,Regular
CUST-31844,Regular
CUST-31845,Regular
CUST-31846,VIP
CUST-31847,Regular
CUST-31848,VIP
CUST-31849,Regular
CUST-31850,VIP
CUST-31851,Discount_Seeker
CUST-31852,Regular
CUST-31853,One_Time_Buyer
CUST-31854,One_Time_Buyer
CUST-31855,Regular
CUST-31856,Discount_Seeker
CUST-31857,One_Time_Buyer
CUST-31858,One_Time_Buyer
CUST-31859,Discount_Seeker
CUST-31860,VIP
CUST-31861,Discount_Seeker
CUST-31862,Discount_Seeker
CUST-31863,Discount_Seeker
CUST-31864,Regular
CUST-31865,One_Time_Buyer
CUST-31866,One_Time_Buyer
CUST-31867,Regular
CUST-31868,VIP
CUST-31869,Regular
CUST-31870,One_Time_Buyer
CUST-31871,Discount_Seeker
CUST-31872,Discount_Seeker
CUST-31873,Regular
CUST-31874,Discount_Seeker
CUST-31875,Regular
CUST-31876,Regular
CUST-31877,Discount_Seeker
CUST-31878,One_Time_Buyer
CUST-31879,One_Time_Buyer
CUST-31880,One_Time_Buyer
CUST-31881,Regular
CUST-31882,Regular
CUST-31883,Discount_Seeker
CUST-31884,One_Time_Buyer
CUST-31885,Regular
CUST-31886,Regular
CUST-31887,Regular
CUST-31888,Discount_Seeker
CUST-31889,Regular
CUST-31890,Regular
CUST-31891,VIP
CUST-31892,Regular
CUST-31893,One_Time_Buyer
CUST-31894,Regular
CUST-31895,Discount_Seeker
CUST-31896,Discount_Seeker
CUST-31897,One_Time_Buyer
CUST-31898,Regular
CUST-31899,One_Time_Buyer
CUST-31900,Discount_Seeker
CUST-31901,One_Time_Buyer
CUST-31902,One_Time_Buyer
CUST-31903,Regular
CUST-31904,VIP
CUST-31905,Regular
CUST-31906,Discount_Seeker
CUST-31907,Regular
CUST-31908,Regular
CUST-31909,Regular
CUST-31910,VIP
CUST-31911,Regular
CUST-31912,Regular
CUST-31913,VIP
CUST-31914,Regular
CUST-31915,Regular
CUST-31916,Regular
CUST-31917,One_Time_Buyer
CUST-31918,Discount_Seeker
CUST-31919,Regular
CUST-31920,Regular
CUST-31921,One_Time_Buyer
CUST-31922,One_Time_Buyer
CUST-31923,One_Time_Buyer
CUST-31924,Discount_Seeker
CUST-31925,Regular
CUST-31926,Regular
CUST-31927,VIP
CUST-31928,One_Time_Buyer
CUST-31929,Discount_Seeker
CUST-31930,Discount_Seeker
CUST-31931,Regular
CUST-31932,One_Time_Buyer
CUST-31933,Regular
CUST-31934,VIP
CUST-31935,Regular
CUST-31936,Discount_Seeker
CUST-31937,Regular
CUST-31938,One_Time_Buyer
CUST-31939,Regular
CUST-31940,Discount_Seeker
CUST-31941,Discount_Seeker
CUST-31942,Regular
CUST-31943,One_Time_Buyer
CUST-31944,Discount_Seeker
CUST-31945,Discount_Seeker
CUST-31946,One_Time_Buyer
CUST-31947,Discount_Seeker
CUST-31948,Regular
CUST-31949,Discount_Seeker
CUST-31950,Regular
CUST-31951,Regular
CUST-31952,VIP
CUST-31953,Discount_Seeker
CUST-31954,Discount_Seeker
CUST-31955,Regular
CUST-31956,Discount_Seeker
CUST-31957,One_Time_Buyer
CUST-31958,Regular
CUST-31959,Regular
CUST-31960,Discount_Seeker
CUST-31961,Regular
CUST-31962,Discount_Seeker
CUST-31963,VIP
CUST-31964,Regular
CUST-31965,Discount_Seeker
CUST-31966,Discount_Seeker
CUST-31967,One_Time_Buyer
CUST-31968,One_Time_Buyer
CUST-31969,Discount_Seeker
CUST-31970,Discount_Seeker
CUST-31971,VIP
CUST-31972,Discount_Seeker
CUST-31973,VIP
CUST-31974,One_Time_Buyer
CUST-31975,Regular
CUST-31976,Discount_Seeker
CUST-31977,Regular
CUST-31978,Discount_Seeker
CUST-31979,One_Time_Buyer
CUST-31980,Regular
CUST-31981,One_Time_Buyer
CUST-31982,Regular
CUST-31983,Discount_Seeker
CUST-31984,One_Time_Buyer
CUST-31985,Regular
CUST-31986,One_Time_Buyer
CUST-31987,Regular
CUST-31988,VIP
CUST-31989,One_Time_Buyer
CUST-31990,VIP
CUST-31991,One_Time_Buyer
CUST-31992,One_Time_Buyer
CUST-31993,Regular
CUST-31994,Discount_Seeker
CUST-31995,Regular
CUST-31996,Regular
CUST-31997,VIP
CUST-31998,Regular
CUST-31999,Regular
CUST-32000,Regular
CUST-32001,One_Time_Buyer
CUST-32002,One_Time_Buyer
CUST-32003,Discount_Seeker
CUST-32004,Discount_Seeker
CUST-32005,One_Time_Buyer
CUST-32006,Regular
CUST-32007,Discount_Seeker
CUST-32008,One_Time_Buyer
CUST-32009,Regular
CUST-32010,Discount_Seeker
CUST-32011,One_Time_Buyer
CUST-32012,One_Time_Buyer
CUST-32013,Discount_Seeker
CUST-32014,Regular
CUST-32015,Regular
CUST-32016,VIP
CUST-32017,Discount_Seeker
CUST-32018,VIP
CUST-32019,One_Time_Buyer
CUST-32020,Regular
CUST-32021,Regular
CUST-32022,Regular
CUST-32023,Discount_Seeker
CUST-32024,Regular
CUST-32025,Regular
CUST-32026,Regular
CUST-32027,Regular
CUST-32028,Regular
CUST-32029,One_Time_Buyer
CUST-32030,Discount_Seeker
CUST-32031,VIP
CUST-32032,One_Time_Buyer
CUST-32033,One_Time_Buyer
CUST-32034,Discount_Seeker
CUST-32035,Discount_Seeker
CUST-32036,One_Time_Buyer
CUST-32037,One_Time_Buyer
CUST-32038,Discount_Seeker
CUST-32039,Regular
